link,exact_address,listing_price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,months_since_sale,log_size,log_price_per_sqm,log_monthly_fee,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,predicted_price,price_delta,abs_price_delta
"https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-borensvagen-44,-2tr-21409173",Borensvägen 44,2750000,49.0,2.0,2,3970.0,56122.448979591834,"Årsta, Stockholms kommun",False,True,,,2024-08-22 11:26:14.718597,årsta,central,2024,8,3,0.04081632653061224,0,0.8541392904073587,3.912023005428146,10.935308989555203,0,56171.60279000774,76758.71351259395,3009938.2,9.4523,9.4523
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-blackeberg-stockholms-kommun-holbergsgatan-57-21409656,Holbergsgatan 57,2290000,70.0,2.0,4,5898.0,32714.285714285714,"Bromma - Blackeberg, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,bromma,blackeberg,2024,9,4,0.02857142857142857,0,0.09855453350854139,4.2626798770413155,10.39559770069947,0,59633.26547636321,48745.128986825184,2338088.8,2.0999454148471615,2.0999454148471615
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-hogalid-stockholms-kommun-ludvigsbergsgatan-3-21409795,Ludvigsbergsgatan 3,7300000,81.0,3.0,3,3161.0,90123.45679012345,"Södermalm - Högalid, Stockholms kommun",True,True,,,2024-09-01 11:26:14.718597,södermalm,högalid,2024,9,4,0.037037037037037035,0,0.5256241787122208,4.406719247264253,11.408946847275033,0,94305.73479728837,102760.25771577281,8114748.0,11.160931506849316,11.160931506849316
"https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-industrigatan-6,-4-tr-21409770",Industrigatan 6,3350000,35.0,1.0,4,1744.0,95714.28571428571,"Kungsholmen, Stockholms kommun",True,True,,,2024-08-27 11:26:14.718597,kungsholmen,central,2024,8,3,0.02857142857142857,0,0.6898817345597897,3.58351893845611,11.469133290018451,0,95400.3342479712,76758.71351259395,3588053.0,7.106059701492537,7.106059701492537
https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-hogalid-stockholms-kommun-lundagatan-36b-21409818,Lundagatan 36B,2850000,30.0,1.0,3,1610.0,95000.0,"Södermalm Högalid, Stockholms kommun",True,False,,,2024-09-05 11:26:14.718597,södermalm högalid,central,2024,9,4,0.03333333333333333,0,0.39421813403416556,3.4339872044851463,11.461642696843066,0,95677.68327503746,76758.71351259395,2721467.8,-4.50990350877193,4.50990350877193
"https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-scheelegatan-40-b-,-5-tr-21409776",Scheelegatan 40 B,4950000,63.0,2.0,5,3474.0,78571.42857142857,"Kungsholmen, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,kungsholmen,central,2024,9,4,0.031746031746031744,0,0.09855453350854139,4.1588830833596715,11.271776135345076,0,95400.3342479712,76758.71351259395,5398825.0,9.067171717171716,9.067171717171716
https://www.hemnet.se/bostad/lagenhet-3rum-gamla-stan-stockholms-kommun-prastgatan-44a-21409646,Prästgatan 44A,6250000,71.0,3.0,0,1598.0,88028.1690140845,"Gamla Stan, Stockholms kommun",False,False,,,2024-08-30 11:26:14.718597,gamla stan,central,2024,8,3,0.04225352112676056,0,0.5913272010512484,4.276666119016055,11.385423504606745,0,118797.29268292683,76758.71351259395,7399906.0,18.398496,18.398496
"https://www.hemnet.se/bostad/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-luxgatan-5,-3tr-21409801",Luxgatan 5,3200000,43.0,2.0,3,2578.0,74418.6046511628,"Lilla Essingen - Kungsholmen, Stockholms kommun",True,True,,,2024-09-16 11:26:14.718597,lilla essingen,kungsholmen,2024,9,4,0.046511627906976744,0,0.0328515111695138,3.784189633918261,11.21747468948611,0,80798.59722209876,79450.0548617784,3228784.8,0.8995234375,0.8995234375
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-vastmannagatan-84-21409808,Västmannagatan 84,3150000,31.0,2.0,1,1184.0,101612.90322580645,"Stockholm, Stockholms kommun",False,False,,,2024-09-17 11:26:14.718597,stockholm,central,2024,9,4,0.06451612903225806,0,0.0,3.4657359027997265,11.528935647538086,0,104033.2312831002,76758.71351259395,3069671.5,-2.5501111111111108,2.5501111111111108
https://www.hemnet.se/bostad/lagenhet-3rum-solhem-stockholms-kommun-dagsverksvagen-221-21408146,Dagsverksvägen 221,2495000,71.0,3.0,1,4623.0,35140.84507042253,"Solhem, Stockholms kommun",False,True,,,2024-09-11 11:26:14.718597,solhem,central,2024,9,4,0.04225352112676056,0,0.19710906701708278,4.276666119016055,10.467147866635377,0,52679.246890502305,76758.71351259395,2256353.8,-9.564979959919839,9.564979959919839
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-robert-almstromsgatan-12-21409775,Robert Almströmsgatan 12,4895000,41.0,2.0,2,2601.0,119390.24390243902,"Vasastan, Stockholms kommun",True,True,,,2024-09-12 11:26:14.718597,vasastan,central,2024,9,4,0.04878048780487805,0,0.164257555847569,3.7376696182833684,11.69016114310113,0,110199.03490104647,76758.71351259395,5297193.0,8.216404494382022,8.216404494382022
"https://www.hemnet.se/bostad/lagenhet-1,5rum-sodermalm-stockholms-kommun-ringvagen-87a-21409492",Ringvägen 87A,3375000,45.0,1.5,2,2270.0,75000.0,"Södermalm, Stockholms kommun",True,False,,,2024-09-11 11:26:14.718597,södermalm,central,2024,9,4,0.03333333333333333,0,0.19710906701708278,3.828641396489095,11.225256725762893,0,94305.73479728837,76758.71351259395,3610675.8,6.982985185185185,6.982985185185185
https://www.hemnet.se/bostad/lagenhet-2rum-norrmalm-kungsholmen-city-stockholms-kommun-blekholmsterrassen-3-van-4-21409579,Blekholmsterrassen 3 vån 4,3750000,47.0,2.0,4,4185.0,79787.23404255319,"Norrmalm - Kungsholmen - City, Stockholms kommun",True,True,,,2024-09-13 11:26:14.718597,norrmalm,kungsholmen,2024,9,4,0.0425531914893617,1,0.1314060446780552,3.871201010907891,11.287131329491327,0,102904.04664182465,79450.0548617784,4075887.5,8.690333333333333,8.690333333333333
https://www.hemnet.se/bostad/lagenhet-3rum-gardet-ovre-ostermalm-stockholms-kommun-sandhamnsgatan-13-21409596,Sandhamnsgatan 13,3995000,60.0,3.0,1,4654.0,66583.33333333333,"Gärdet / Övre Östermalm, Stockholms kommun",True,False,,,2024-09-11 11:26:14.718597,gärdet,övre östermalm,2024,9,4,0.05,0,0.19710906701708278,4.110873864173311,11.106224593621098,0,101969.7935693269,,4223967.0,5.731339173967459,5.731339173967459
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-11-21409714,Kungsklippan 11,2395000,24.0,1.0,5,2870.0,99791.66666666667,"Kungsholmen, Stockholms kommun",True,False,,,2024-09-12 11:26:14.718597,kungsholmen,central,2024,9,4,0.041666666666666664,0,0.164257555847569,3.2188758248682006,11.510849979305824,0,95400.3342479712,76758.71351259395,2596076.5,8.395678496868477,8.395678496868477
https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-stockholms-kommun-pilgatan-21-21409713,Pilgatan 21,7595000,76.0,3.0,1,4922.0,99934.21052631579,"Kungsholmen, Stockholms kommun",True,True,,,2024-09-17 11:26:14.718597,kungsholmen,central,2024,9,4,0.039473684210526314,0,0.0,4.343805421853684,11.512277360258892,0,95400.3342479712,76758.71351259395,8226197.0,8.310691244239631,8.310691244239631
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-torsgatan-38a,-4-tr-o,g-21408227",Torsgatan 38A,9175000,76.0,3.0,4,3718.0,120723.68421052632,"Vasastan, Stockholms kommun",True,True,,,2024-08-21 11:26:14.718597,vasastan,central,2024,8,3,0.039473684210526314,0,0.8869908015768725,4.343805421853684,11.701267894963017,0,110199.03490104647,76758.71351259395,10061087.0,9.657623978201634,9.657623978201634
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-vattenledningsvagen-73,-van-1-21369925",Vattenledningsvägen 73,3995000,57.0,2.0,1,3056.0,70087.71929824562,"Midsommarkransen, Stockholms kommun",True,True,,,2024-09-07 11:26:14.718597,midsommarkransen,central,2024,9,4,0.03508771929824561,0,0.328515111695138,4.060443010546419,11.157517137080971,0,71274.70464202076,76758.71351259395,4630442.0,15.9059324155194,15.9059324155194
"https://www.hemnet.se/bostad/lagenhet-2rum-ostberga-alvsjo-stockholms-kommun-knaredsgrand-22,-bv-21409657",Knäredsgränd 22,2095000,71.0,2.0,1,5432.0,29507.042253521126,"Östberga/Älvsjö, Stockholms kommun",True,True,,,2024-08-28 11:26:14.718597,östberga,älvsjö,2024,8,3,0.028169014084507043,0,0.657030223390276,4.276666119016055,10.292418123937596,0,33922.61920567917,48383.06221198761,2395818.0,14.358854415274463,14.358854415274463
"https://www.hemnet.se/bostad/lagenhet-2rum-liljeholmskajen-stockholms-kommun-ekfatsgatan-6,-7-7-tr-21409651",Ekfatsgatan 6,4995000,61.0,2.0,7,4509.0,81885.24590163934,"Liljeholmskajen, Stockholms kommun",True,True,,,2024-08-30 11:26:14.718597,liljeholmskajen,central,2024,8,3,0.03278688524590164,0,0.5913272010512484,4.127134385045092,11.313086318029123,0,73634.79327032994,76758.71351259395,5226836.0,4.641361361361361,4.641361361361361
https://www.hemnet.se/bostad/lagenhet-2rum-vastberga-telefonplan-stockholms-kommun-tivolivagen-26-21409587,Tivolivägen 26,2695000,51.0,2.0,2,3850.0,52843.13725490196,"Västberga/Telefonplan, Stockholms kommun",False,True,,,2024-09-13 11:26:14.718597,västberga,telefonplan,2024,9,4,0.0392156862745098,0,0.1314060446780552,3.9512437185814275,10.875102053355063,0,54945.04081632653,68127.93594352162,2554699.5,-5.205955473098331,5.205955473098331
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-birger-jarlsgatan-115a-21409597,Birger Jarlsgatan 115A,11195000,79.0,3.0,6,3451.0,141708.86075949366,"Vasastan, Stockholms kommun",True,True,,,2024-08-23 11:26:14.718597,vasastan,central,2024,8,3,0.0379746835443038,0,0.8212877792378449,4.382026634673881,11.861537012244822,0,110199.03490104647,76758.71351259395,11777214.0,5.200661009379187,5.200661009379187
"https://www.hemnet.se/bostad/lagenhet-2rum-birkastan-vasastan-stockholms-kommun-birkagatan-34,-4-tr,-21407941",Birkagatan 34,6500000,63.0,2.0,4,1998.0,103174.60317460318,"Birkastan - Vasastan, Stockholms kommun",True,True,,,2024-09-09 11:26:14.718597,birkastan,vasastan,2024,9,4,0.031746031746031744,0,0.2628120893561104,4.1588830833596715,11.544187700735055,0,116439.189098993,112752.06703111522,6848469.0,5.361061538461538,5.361061538461538
https://www.hemnet.se/bostad/lagenhet-1rum-bandhagen-stockholms-kommun-trollesundsvagen-147-21409296,Trollesundsvägen 147,1895000,37.0,1.0,1,2408.0,51216.21621621621,"Bandhagen, Stockholms kommun",False,True,,,2024-09-11 11:26:14.718597,bandhagen,central,2024,9,4,0.02702702702702703,0,0.19710906701708278,3.6375861597263857,10.84383100872979,0,37659.75264947196,76758.71351259395,2050179.5,8.188891820580475,8.188891820580475
"https://www.hemnet.se/bostad/lagenhet-3,5rum-akeslund-brommaplan-stockholms-kommun-stopvagen-90-21409528",Stopvägen 90,4495000,72.0,3.5,3,5310.0,62430.555555555555,"Åkeslund/Brommaplan, Stockholms kommun",False,False,,,2024-09-17 11:26:14.718597,åkeslund,brommaplan,2024,9,4,0.04861111111111111,0,0.0,4.290459441148391,11.041826124541071,0,,,4685777.0,4.244204671857619,4.244204671857619
https://www.hemnet.se/bostad/lagenhet-3rum-hagsatra-stockholms-kommun-hovstagrand-7-21409205,Hovstagränd 7,2395000,71.5,3.0,1,6051.0,33496.503496503494,"Hagsätra, Stockholms kommun",True,False,,,2024-08-26 11:26:14.718597,hagsätra,central,2024,8,3,0.04195804195804196,0,0.7227332457293035,4.283586561860629,10.419226192543785,0,30239.409599468196,76758.71351259395,2465221.2,2.9319937369519833,2.9319937369519833
"https://www.hemnet.se/bostad/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-virkesvagen-9g,-pl3-21408901",Virkesvägen 9g,7495000,96.5,4.0,3,5525.0,77668.39378238341,"Hammarby Sjöstad, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,hammarby sjöstad,central,2024,9,4,0.04145077720207254,0,0.09855453350854139,4.579852378003801,11.260216556341176,0,78937.30655140633,76758.71351259395,7828739.5,4.452828552368246,4.452828552368246
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-stockholms-kommun-heimdalsgatan-4-19037342,Heimdalsgatan 4,9995000,87.0,4.0,1,4246.0,114885.05747126437,"Vasastan, Stockholms kommun",True,False,,,2024-08-27 11:26:14.718597,vasastan,central,2024,8,3,0.04597701149425287,0,0.6898817345597897,4.477336814478207,11.651696111576348,0,110199.03490104647,76758.71351259395,10620842.0,6.261550775387693,6.261550775387693
"https://www.hemnet.se/bostad/lagenhet-1rum-vallingby-parkstad-racksta-stockholms-kommun-jamtlandsgatan-99,-van-4-13045-1305-19487766",Jämtlandsgatan 99,1895000,36.0,1.0,4,2503.0,52638.88888888889,"Vällingby Parkstad / Råcksta, Stockholms kommun",True,True,,,2024-09-08 11:26:14.718597,vällingby parkstad,råcksta,2024,9,4,0.027777777777777776,0,0.2956636005256242,3.6109179126442243,10.871229455223585,0,48696.25183784469,43922.148790118285,1733418.8,-8.526715039577837,8.526715039577837
https://www.hemnet.se/bostad/lagenhet-1rum-norra-angby-stockholms-kommun-bjorketorpsvagen-13-21173744,Björketorpsvägen 13,1595000,28.0,1.0,2,2238.0,56964.28571428572,"Norra Ängby, Stockholms kommun",True,False,,,2024-09-14 11:26:14.718597,norra ängby,central,2024,9,4,0.03571428571428571,0,0.09855453350854139,3.367295829986474,10.950197338730728,0,62492.80958973348,76758.71351259395,1844561.0,15.646457680250784,15.646457680250784
https://www.hemnet.se/bostad/lagenhet-3rum-skarholmen-stockholms-kommun-eksatravagen-414-21176115,Eksätravägen 414,2795000,78.0,3.0,1,5392.0,35833.333333333336,"Skärholmen, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,skärholmen,central,2024,9,4,0.038461538461538464,0,0.09855453350854139,4.3694478524670215,10.486661744469096,0,30557.158789175865,76758.71351259395,2622219.8,-6.181762075134168,6.181762075134168
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-stockholms-kommun-dalagatan-72-21269916,Dalagatan 72,12995000,121.0,4.0,0,8460.0,107396.69421487603,"Vasastan, Stockholms kommun",False,False,,,2024-09-17 11:26:14.718597,vasastan,central,2024,9,4,0.03305785123966942,0,0.0,4.804021044733257,11.584293991691204,0,110199.03490104647,76758.71351259395,13326301.0,2.549449788380146,2.549449788380146
https://www.hemnet.se/bostad/lagenhet-4rum-spanga-bromsten-stockholms-kommun-skogangsvagen-31d-21274033,Skogängsvägen 31D,3995000,90.0,4.0,1,6023.0,44388.88888888889,"Spånga - Bromsten, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,spånga,bromsten,2024,9,4,0.044444444444444446,0,0.09855453350854139,4.51085950651685,10.700766994758693,0,36070.44463898207,37581.98429463012,3453457.0,-13.55551939924906,13.55551939924906
https://www.hemnet.se/bostad/lagenhet-2rum-hagastaden-stockholms-kommun-ninni-kronbergs-gata-28-21279929,Ninni Kronbergs Gata 28,4495000,41.0,2.0,3,2825.0,109634.14634146342,"Hagastaden, Stockholms kommun",True,True,,,2024-09-09 11:26:14.718597,hagastaden,central,2024,9,4,0.04878048780487805,0,0.2628120893561104,3.7376696182833684,11.60491328038778,0,91169.8784808635,76758.71351259395,5065674.0,12.695750834260288,12.695750834260288
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-torsplan-8-21292120,Torsplan 8,5950000,57.0,2.0,6,5910.0,104385.9649122807,"Vasastan/Hagastaden, Stockholms kommun",True,True,,,2024-08-18 11:26:14.718597,vasastan,hagastaden,2024,8,3,0.03508771929824561,0,0.9855453350854139,4.060443010546419,11.55586008947331,0,110199.03490104647,104073.38693040823,5985212.0,0.5917983193277311,0.5917983193277311
https://www.hemnet.se/bostad/lagenhet-3rum-ostberga-stockholms-kommun-knaredsgrand-30-21302082,Knäredsgränd 30,2350000,83.0,3.0,1,6221.0,28313.253012048193,"Östberga, Stockholms kommun",True,True,,,2024-09-16 11:26:14.718597,östberga,central,2024,9,4,0.03614457831325301,0,0.0328515111695138,4.430816798843313,10.251120596848974,0,33922.61920567917,76758.71351259395,2509235.0,6.77595744680851,6.77595744680851
"https://www.hemnet.se/bostad/lagenhet-4rum-bromsten-stockholms-kommun-skogangsvagen-31d,-5-tr-21305800",Skogängsvägen 31D,4195000,90.0,4.0,5,6023.0,46611.11111111111,"Bromsten, Stockholms kommun",True,True,,,2024-09-15 11:26:14.718597,bromsten,central,2024,9,4,0.044444444444444446,0,0.0657030223390276,4.51085950651685,10.749615681435081,0,41756.734798477904,76758.71351259395,4556493.5,8.617246722288439,8.617246722288439
https://www.hemnet.se/bostad/lagenhet-3rum-stockholm-hammarby-sjostad-stockholms-kommun-fredriksdalsgatan-12-21327793,Fredriksdalsgatan 12,6495000,72.0,3.0,7,3734.0,90208.33333333333,"Stockholm - Hammarby Sjöstad, Stockholms kommun",True,True,,,2024-09-10 11:26:14.718597,stockholm,hammarby sjöstad,2024,9,4,0.041666666666666664,0,0.22996057818659657,4.290459441148391,11.409888174459685,0,104033.2312831002,,6835185.5,5.237652040030793,5.237652040030793
https://www.hemnet.se/bostad/lagenhet-4rum-spanga-tensta-stockholms-kommun-skaftingebacken-14-21331790,Skäftingebacken 14,2050000,94.0,4.0,2,7329.0,21808.510638297874,"Spånga - Tensta, Stockholms kommun",False,False,,,2024-08-31 11:26:14.718597,spånga,tensta,2024,8,3,0.0425531914893617,0,0.5584756898817346,4.553876891600541,9.990101421451877,0,36070.44463898207,19792.289941927327,1926865.0,-6.006585365853659,6.006585365853659
https://www.hemnet.se/bostad/lagenhet-2rum-grondal-stockholms-kommun-utkiksbacken-22-21336804,Utkiksbacken 22,4790000,54.0,2.0,1,3350.0,88703.70370370371,"Gröndal, Stockholms kommun",False,False,,,2024-08-24 11:26:14.718597,gröndal,central,2024,8,3,0.037037037037037035,0,0.7884362680683311,4.007333185232471,11.393068196245709,0,73966.46271473565,76758.71351259395,5365359.0,12.011670146137787,12.011670146137787
https://www.hemnet.se/bostad/lagenhet-2rum-skarmarbrink-stockholms-kommun-arkadvagen-1-21343032,Arkadvägen 1,3250000,49.0,2.0,3,3246.0,66326.5306122449,"Skärmarbrink, Stockholms kommun",True,True,,,2024-09-08 11:26:14.718597,skärmarbrink,central,2024,9,4,0.04081632653061224,0,0.2956636005256242,3.912023005428146,11.102360333004714,0,69597.98667622605,76758.71351259395,3368861.5,3.657276923076923,3.657276923076923
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-gavlegatan-26-21342993,Gävlegatan 26,4895000,45.0,2.0,3,2250.0,108777.77777777778,"Vasastan, Stockholms kommun",True,True,,,2024-09-15 11:26:14.718597,vasastan,central,2024,9,4,0.044444444444444446,0,0.0657030223390276,3.828641396489095,11.59707153718831,0,110199.03490104647,76758.71351259395,5313702.0,8.553667007150153,8.553667007150153
https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholms-strand-111-21344754,Kungsholms Strand 111,7995000,75.0,3.0,3,5234.0,106600.0,"Kungsholmen, Stockholms kommun",True,True,,,2024-09-13 11:26:14.718597,kungsholmen,central,2024,9,4,0.04,0,0.1314060446780552,4.330733340286331,11.576848171532921,0,95400.3342479712,76758.71351259395,8806166.0,10.145916197623514,10.145916197623514
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-dartanjangs-gata-70-21359712,Dartanjangs gata 70,2995000,60.0,2.0,3,4192.0,49916.666666666664,"Bromma, Stockholms kommun",True,True,,,2024-09-05 11:26:14.718597,bromma,central,2024,9,4,0.03333333333333333,0,0.39421813403416556,4.110873864173311,10.818130260497902,0,59633.26547636321,76758.71351259395,2847760.0,-4.91619365609349,4.91619365609349
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-traneberg-stockholms-kommun-minnebergsvagen-14-21365450,Minnebergsvägen 14,3195000,52.5,2.0,2,4160.0,60857.142857142855,"Bromma - Traneberg, Stockholms kommun",False,True,,,2024-09-05 11:26:14.718597,bromma,traneberg,2024,9,4,0.0380952380952381,0,0.39421813403416556,3.979681653901961,11.016300907986075,0,59633.26547636321,64419.17279545282,3394595.5,6.247120500782473,6.247120500782473
"https://www.hemnet.se/bostad/lagenhet-4rum-larsboda-farsta-strand-stockholms-kommun-filipstadsbacken-22,-7-8-tr-21365872",Filipstadsbacken 22,4200000,111.5,4.0,7,7771.0,37668.16143497758,"Larsboda/Farsta strand, Stockholms kommun",True,True,,,2024-08-23 11:26:14.718597,larsboda,farsta strand,2024,8,3,0.03587443946188341,0,0.8212877792378449,4.722953221644475,10.536597039620089,0,43567.74545454545,43567.74545454545,4417983.0,5.190071428571429,5.190071428571429
https://www.hemnet.se/bostad/lagenhet-2rum-mariehall-stockholms-kommun-mariehallsvagen-16-21366699,Mariehällsvägen 16,3650000,57.2,2.0,1,4390.0,63811.18881118881,"Mariehäll, Stockholms kommun",True,False,,,2024-09-05 11:26:14.718597,mariehäll,central,2024,9,4,0.03496503496503496,0,0.39421813403416556,4.063885354737392,11.063699498283006,0,67403.12664332917,76758.71351259395,3838987.0,5.17772602739726,5.17772602739726
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-ostgotagatan-89-21371296,Östgötagatan 89,3695000,37.0,2.0,4,1832.0,99864.86486486487,"Stockholm, Stockholms kommun",True,True,,,2024-09-11 11:26:14.718597,stockholm,central,2024,9,4,0.05405405405405406,0,0.19710906701708278,3.6375861597263857,11.51158321320188,0,104033.2312831002,76758.71351259395,4039928.0,9.334993234100136,9.334993234100136
"https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-stockholms-kommun-fatburstrappan-14,-1tr-21371919",Fatburstrappan 14,6750000,82.5,3.0,1,6501.0,81818.18181818182,"Södermalm, Stockholms kommun",True,True,,,2024-09-14 11:26:14.718597,södermalm,central,2024,9,4,0.03636363636363636,0,0.09855453350854139,4.42484663185681,11.312266991655608,0,94305.73479728837,76758.71351259395,6821081.5,1.0530592592592594,1.0530592592592594
"https://www.hemnet.se/bostad/lagenhet-3rum-bromma-traneberg-stockholms-kommun-tranebergsvagen-57,-3-3-tr,-21376422",Tranebergsvägen 57,4295000,72.0,3.0,3,7579.0,59652.77777777778,"Bromma / Traneberg, Stockholms kommun",False,True,,,2024-08-30 11:26:14.718597,bromma,traneberg,2024,8,3,0.041666666666666664,0,0.5913272010512484,4.290459441148391,10.996312757922626,0,59633.26547636321,64419.17279545282,4659273.0,8.481327124563446,8.481327124563446
https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-gavlegatan-4-21376793,Gävlegatan 4,3750000,30.0,1.0,5,2185.0,125000.0,"Vasastan, Stockholms kommun",True,True,,,2024-08-28 11:26:14.718597,vasastan,central,2024,8,3,0.03333333333333333,0,0.657030223390276,3.4339872044851463,11.736077016252437,0,110199.03490104647,76758.71351259395,3825337.0,2.008986666666667,2.008986666666667
https://www.hemnet.se/bostad/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-sickla-kanalgata-87-21376733,Sickla kanalgata 87,7395000,95.0,4.0,1,6112.0,77842.1052631579,"Hammarby Sjöstad, Stockholms kommun",True,False,,,2024-08-29 11:26:14.718597,hammarby sjöstad,central,2024,8,3,0.042105263157894736,0,0.6241787122207622,4.564348191467836,11.262450608961897,0,78937.30655140633,76758.71351259395,7901570.5,6.850175794455714,6.850175794455714
https://www.hemnet.se/bostad/lagenhet-1rum-johanneshov-stockholms-kommun-bildhuggarvagen-33-21376843,Bildhuggarvägen 33,2350000,34.0,1.0,1,2818.0,69117.64705882352,"Johanneshov, Stockholms kommun",False,True,,,2024-08-19 11:26:14.718597,johanneshov,central,2024,8,3,0.029411764705882353,0,0.9526938239159001,3.5553480614894135,11.143579829484624,0,63522.9665529336,76758.71351259395,2782668.0,18.411404255319148,18.411404255319148
"https://www.hemnet.se/bostad/lagenhet-1rum-vallingby-centrum-stockholms-kommun-vittangigatan-20,-2tr-21378669",Vittangigatan 20,1450000,23.0,1.0,2,1937.0,63043.47826086957,"Vällingby Centrum, Stockholms kommun",True,True,,,2024-09-10 11:26:14.718597,vällingby centrum,central,2024,9,4,0.043478260869565216,1,0.22996057818659657,3.1780538303479458,11.051595760410772,0,36215.21563653331,76758.71351259395,2025725.9,39.70523275862069,39.70523275862069
https://www.hemnet.se/bostad/lagenhet-4rum-hasselby-gard-stockholms-kommun-astrakangatan-2-21380884,Astrakangatan 2,1795000,88.0,4.0,8,6620.0,20397.727272727272,"Hässelby Gård, Stockholms kommun",True,True,,,2024-09-02 11:26:14.718597,hässelby gård,central,2024,9,4,0.045454545454545456,0,0.49277266754270693,4.48863636973214,9.923227789294259,0,27564.60068255656,76758.71351259395,1798233.0,0.18011142061281338,0.18011142061281338
"https://www.hemnet.se/bostad/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-hammarby-alle-111,-4tr-21381474",Hammarby allé 111,4495000,56.0,2.0,4,3692.0,80267.85714285714,"Hammarby sjöstad, Stockholms kommun",True,True,,,2024-09-09 11:26:14.718597,hammarby sjöstad,central,2024,9,4,0.03571428571428571,0,0.2628120893561104,4.04305126783455,11.29313699336209,0,78937.30655140633,76758.71351259395,4783262.0,6.4129477196885425,6.4129477196885425
"https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-rindogatan-30,-1tr-21382704",Rindögatan 30,3695000,38.0,2.0,1,2965.0,97236.84210526316,"Östermalm - Gärdet, Stockholms kommun",True,True,,,2024-09-01 11:26:14.718597,östermalm,gärdet,2024,9,4,0.05263157894736842,0,0.5256241787122208,3.6635616461296463,11.484915236752967,0,124571.30769854224,101206.8506449321,4013664.5,8.624208389715832,8.624208389715832
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-husabyvagen-17-21383139,Husabyvägen 17,3495000,45.0,2.0,3,3234.0,77666.66666666667,"Aspudden, Stockholms kommun",False,True,,,2024-09-05 11:26:14.718597,aspudden,central,2024,9,4,0.044444444444444446,0,0.39421813403416556,3.828641396489095,11.26019431933332,0,74218.92926427184,76758.71351259395,3964519.5,13.434034334763947,13.434034334763947
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-sibirien-stockholms-kommun-birger-jarlsgatan-115a-21383242,Birger Jarlsgatan 115A,6700000,68.0,2.0,1,2903.0,98529.41176470589,"Vasastan - Sibirien, Stockholms kommun",True,False,,,2024-09-17 11:26:14.718597,vasastan,sibirien,2024,9,4,0.029411764705882353,0,0.0,4.23410650459726,11.498120528387316,0,110199.03490104647,100546.00321454472,7308229.5,9.07805223880597,9.07805223880597
"https://www.hemnet.se/bostad/lagenhet-3rum-akalla-stockholms-kommun-kotkagatan-3,-1-tr-21385197",Kotkagatan 3,2195000,73.0,3.0,1,4234.0,30068.49315068493,"Akalla, Stockholms kommun",True,True,,,2024-08-28 11:26:14.718597,akalla,central,2024,8,3,0.0410958904109589,0,0.657030223390276,4.30406509320417,10.311266420193192,0,27951.338560011587,76758.71351259395,2340225.2,6.616184510250569,6.616184510250569
