link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude,date,main_neighborhood,sub_neighborhood,year,month,season,rooms_per_sqm,is_central,months_since_sale,location_avg_price_per_sqm,location_avg_price_per_sqm_sub,price_to_income_ratio,log_size,log_price_per_sqm,log_monthly_fee,seasonal_price_trend,price_change_pct,monthly_price_change,predicted_price,price_delta
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-annedal-stockholms-kommun-dartanjangs-gata-46-21322590,Dartanjangs Gata 46,2350000,53.0,2.0,1,3961.0,44339.622641509435,"Bromma - Annedal, Stockholms kommun",True,False,,,2024-08-26 08:49:13.745573,bromma,annedal,2024,8,3,0.03773584905660377,0,0.7227332457293035,59633.26547636321,52801.6786596094,39.40753505996528,3.9889840465642745,10.69965652550539,8.284504227258497,77036.65097520345,,-0.46946677415226534,-2656296.157436857,-213.03387903986626
"https://www.hemnet.se/bostad/lagenhet-2,5rum-bromma-mariehall-stockholms-kommun-alpvagen-8-21355203",Alpvägen 8,3195000,62.0,2.5,2,4705.0,51532.25806451613,"Bromma - Mariehäll, Stockholms kommun",True,True,,,2024-08-19 08:49:13.745573,bromma,mariehäll,2024,8,3,0.04032258064516129,0,0.9526938239159001,59633.26547636321,59519.80709788689,53.57747851769747,4.143134726391533,10.849982665881214,8.456593569287309,77036.65097520345,,-0.46946677415226534,-3476812.458064985,-208.8204212226912
https://www.hemnet.se/bostad/lagenhet-3rum-johanneshov-stockholms-kommun-skulptorvagen-14-21359112,Skulptörvägen 14,4495000,79.0,3.0,1,5336.0,56898.73417721519,"Johanneshov, Stockholms kommun",True,True,,,2024-08-26 08:49:13.745573,johanneshov,central,2024,8,3,0.0379746835443038,0,0.7227332457293035,63522.9665529336,76758.71351259395,70.76180858547157,4.382026634673881,10.949045948349822,8.582418976333944,77036.65097520345,,-0.46946677415226534,-4920919.839228358,-209.47541355346738
https://www.hemnet.se/bostad/lagenhet-1rum-spanga-bromsten-stockholms-kommun-bygardesvagen-4-21359152,Bygärdesvägen 4,1295000,28.0,1.0,2,2003.0,46250.0,"Spånga - Bromsten, Stockholms kommun",False,False,,,2024-09-05 08:49:13.745573,spånga,bromsten,2024,9,4,0.03571428571428571,0,0.39421813403416556,36070.44463898207,37581.98429463012,35.90196940906203,3.367295829986474,10.74183836432845,7.602900462204755,77524.84182798317,,0.9067489730567821,-1439693.9518773754,-211.17327813724907
https://www.hemnet.se/bostad/lagenhet-2rum-abrahamsberg-stockholms-kommun-arkitektvagen-85-21377444,Arkitektvägen 85,2850000,48.0,2.0,1,3571.0,59375.0,"Abrahamsberg, Stockholms kommun",False,True,,,2024-09-09 08:49:13.745573,abrahamsberg,central,2024,9,4,0.041666666666666664,0,0.2628120893561104,55663.65050771222,76758.71351259395,51.20037895475669,3.8918202981106265,10.991645383300378,8.18088094199639,77524.84182798317,,0.9067489730567821,-3213132.697133018,-212.74149814501814
https://www.hemnet.se/bostad/lagenhet-3rum-fruangen-stockholms-kommun-eva-bonniers-gata-9-21378300,Eva bonniers gata 9,3495000,72.0,3.0,3,4160.0,48541.666666666664,"Fruängen, Stockholms kommun",False,True,,,2024-09-10 08:49:13.745573,fruängen,central,2024,9,4,0.041666666666666664,0,0.22996057818659657,47997.573193740456,76758.71351259395,72.81618147427079,4.290459441148391,10.790198415280166,8.333510708982942,77524.84182798317,,0.9067489730567821,-4128972.065876565,-218.13940102651114
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-centrum-stockholms-kommun-vittangigatan-51,-2,5-tr-21381744",Vittangigatan 51,2495000,70.0,3.0,3,5678.0,35642.857142857145,"Vällingby  Centrum, Stockholms kommun",False,False,,,2024-09-14 08:49:13.745573,vällingby  centrum,central,2024,9,4,0.04285714285714286,1,0.09855453350854139,,76758.71351259395,,4.2626798770413155,10.481332100837056,8.644530439877432,77524.84182798317,,0.9067489730567821,-4619666.384736263,-285.1569693281067
https://www.hemnet.se/bostad/lagenhet-3rum-hagsatra-stockholms-kommun-lillhagsvagen-18-21372436,Lillhagsvägen 18,2100000,69.0,3.0,3,6314.0,30434.782608695652,"Hagsätra, Stockholms kommun",True,True,,,2024-08-28 08:49:13.745573,hagsätra,central,2024,8,3,0.043478260869565216,0,0.657030223390276,30239.409599468196,76758.71351259395,69.44580029224286,4.248495242049359,10.323374254699464,8.750683034784592,77036.65097520345,,-0.46946677415226534,-2601752.29386732,-223.89296637463428
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-norrmalm-stockholms-kommun-dalagatan-6-21386242,Dalagatan 6,6895000,69.0,3.0,1,2606.0,99927.53623188406,"Vasastan - Norrmalm, Stockholms kommun",True,False,,,2024-08-29 08:49:13.745573,vasastan,norrmalm,2024,8,3,0.043478260869565216,0,0.6241787122207622,110199.03490104647,111098.08485370789,62.568606033540895,4.248495242049359,11.512210571813839,7.865955413933502,77036.65097520345,,-0.46946677415226534,-7594265.596236375,-210.14163301285532
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-brahegatan-27-21387265,Brahegatan 27,5500000,48.0,2.0,1,1768.0,114583.33333333333,"Östermalm, Stockholms kommun",True,False,,,2024-09-02 08:49:13.745573,östermalm,central,2024,9,4,0.041666666666666664,0,0.49277266754270693,124571.30769854224,76758.71351259395,44.15141898734649,3.8918202981106265,11.649066366529453,7.478169694159785,77524.84182798317,,0.9067489730567821,-5740832.352330968,-204.37877004238123
